image_path,caption
images/3501936223_6122a13d27.jpg,A skier is going down a huge snow covered slope .
images/3501936223_6122a13d27.jpg,A skier skiing down a large mountain
images/3501936223_6122a13d27.jpg,"""The man is skiing down the steep , snowy white mountain with clouds in the background ."""
images/3501936223_6122a13d27.jpg,The skier is going down a large mountain .
images/3502343542_f9b46688e5.jpg,a woman wearing a white helmeted looking up as she is calming a huge rock wall
images/3502343542_f9b46688e5.jpg,A woman is climbing up a steep mountain over water .
images/3502343542_f9b46688e5.jpg,People mountain climbing .
images/3502343542_f9b46688e5.jpg,People rock crawl up a steep obstacle .
images/3502343542_f9b46688e5.jpg,These helmeted people are rock climbing outdoors .
images/3502459991_fdec2da131.jpg,A man is firing a handgun at a shooting range .
images/3502459991_fdec2da131.jpg,a man wearing ear defenders is shooting a pistol at a white target .
images/3502459991_fdec2da131.jpg,A man with yellow ear protectors is firing a gun in a shooting range .
images/3502459991_fdec2da131.jpg,A person wearing yellow headphones shoots a gun at a target .
images/3502459991_fdec2da131.jpg,Someone fires a gun at a indoor shooting range .
images/3502563726_30d1ce29c8.jpg,A white dog is leaning against a golden colored dog .
images/3502563726_30d1ce29c8.jpg,The brown dog is on a leash and appears to be playing with the white and brown colored dog .
images/3502563726_30d1ce29c8.jpg,The two dogs are standing with their heads entwined around each other .
images/3502563726_30d1ce29c8.jpg,Two dogs groom each other .
images/3502563726_30d1ce29c8.jpg,Two dogs on leashes get close together .
images/3502897880_8392d0e4de.jpg,A boy in blue jumps his skateboard off some steps while his friends watch .
images/3502897880_8392d0e4de.jpg,A boy in blue jumps on a skateboard while two others watch him
images/3502897880_8392d0e4de.jpg,A group of skaters are at a skate park .
images/3502897880_8392d0e4de.jpg,A man in a blue shirt is performing a skateboarding trick near stiars while two other men watch .
images/3502897880_8392d0e4de.jpg,Three skateboarders are in a park .
images/3502993968_4ee36afb0e.jpg,A bike rider in green jersey races along a road .
images/3502993968_4ee36afb0e.jpg,A biker looks back at the camera for a photo .
images/3502993968_4ee36afb0e.jpg,A cyclist in a helmet and yellow jersey .
images/3502993968_4ee36afb0e.jpg,A man in a safety vest riding a bicycle on the highway .
images/3502993968_4ee36afb0e.jpg,A man in a yellow shirt riding a blue bicycle moving very fast .
images/3503011427_a4ee547c77.jpg,A man in a long sleeved white shirt is walking past something called the lounge bar .
images/3503011427_a4ee547c77.jpg,A man in a white longsleeve shirt and black pants is walking on the sidewalk .
images/3503011427_a4ee547c77.jpg,"""A man is walking down a sidewalk under a """" lounge bar """" sign ."""
images/3503011427_a4ee547c77.jpg,A man walks on a fancy sidewalk next to an abandoned bar .
images/3503011427_a4ee547c77.jpg,The man wearing a white jacket and black pants is walking in front of a white building .
images/3503471307_464a8f588c.jpg,A boy is doing a jumping stunt on a bicycle in a run down street .
images/3503471307_464a8f588c.jpg,A boy is in the air on his bike .
images/3503471307_464a8f588c.jpg,A boy performs a one-handed trick on his bicycle by a rundown building .
images/3503471307_464a8f588c.jpg,A young man is pulling tricks on his bike in front of a warehouse .
images/3503471307_464a8f588c.jpg,The boy does a jumps his bike into the air .
images/3503544012_1771be9d3a.jpg,A group of men play hockey in a stadium .
images/3503544012_1771be9d3a.jpg,A player sits on the bench while watching his teammates play ice hockey .
images/3503544012_1771be9d3a.jpg,A referee breaking up a fight during a hockey game .
images/3503544012_1771be9d3a.jpg,A referee is intervening in a hockey game .
images/3503544012_1771be9d3a.jpg,Four hockey players and a referee on the ice .
images/3503623999_bbd5dcfb18.jpg,A man in a crowd wears a red hat and a red bandanna over his face .
images/3503623999_bbd5dcfb18.jpg,A person with dreadlocks and a red hat with their face covered by a red bandanna
images/3503623999_bbd5dcfb18.jpg,A woman wearing a hat and red scarf stands among others wearing similar clothes .
images/3503623999_bbd5dcfb18.jpg,A woman wearing a red hat and red bandanna followed by a man in a red bandanna .
images/3503623999_bbd5dcfb18.jpg,The lady is wearing a bandanna around her face to protect her from dust .
images/3503624011_733d745d5a.jpg,a girl with a star painted on her face smiles .
images/3503624011_733d745d5a.jpg,A lady in a sequined hat with red face paint .
images/3503624011_733d745d5a.jpg,A woman wearing a red hat and face paint smiles at another woman .
images/3503624011_733d745d5a.jpg,A woman with a painted face smiling .
images/3503624011_733d745d5a.jpg,The woman has her face painted with a red star and is drinking a beer .
images/3503689049_63212220be.jpg,An african american in sunglasses and a white tee-shirt smiles .
images/3503689049_63212220be.jpg,A young black man in sunglasses is smiling broadly .
images/3503689049_63212220be.jpg,a young man wearing dark sunglasses smiling
images/3503689049_63212220be.jpg,"""Smiling bald , black man in sunglasses and a t-shirt ."""
images/3503689049_63212220be.jpg,The smiling black man is wearing a white t-shirt and dark sunglasses .
images/3504158556_1d410c8ff7.jpg,Some young boys hang out around their car .
images/3504158556_1d410c8ff7.jpg,Three men standing in front of a parked white care
images/3504158556_1d410c8ff7.jpg,Three teenage boys standing in front of a white car
images/3504158556_1d410c8ff7.jpg,Three young black men lean againest a white jeep .
images/3504158556_1d410c8ff7.jpg,Three young men lean on the front of a Toyota truck .
images/3504275465_604ce2ef34.jpg,A Jack Russell Terrier jumps into a stream .
images/3504275465_604ce2ef34.jpg,A white dog is running into a river .
images/3504275465_604ce2ef34.jpg,A white dog runs into a lake .
images/3504275465_604ce2ef34.jpg,A white dog wearing a red tag with brown on the left side of its face is jumping into the water .
images/3504275465_604ce2ef34.jpg,A white dog with brown marks jumps from the bank into the water .
images/350443876_c9769f5734.jpg,A little baby climbing up the ladder after someone .
images/350443876_c9769f5734.jpg,A little girl is climbing a ladder .
images/350443876_c9769f5734.jpg,A person on a ladder with a baby underneath .
images/350443876_c9769f5734.jpg,A person stands at the top of a ladder as a young girl begins to climb .
images/350443876_c9769f5734.jpg,A person stands on a ladder and a small child climbs at the bottom of the ladder .
images/3504479370_ff2d89a043.jpg,British police standing at a parade .
images/3504479370_ff2d89a043.jpg,Police gather .
images/3504479370_ff2d89a043.jpg,Police in yellow jackets at a protest
images/3504479370_ff2d89a043.jpg,The police in the neon jackets stood guard against the large crowd .
images/3504479370_ff2d89a043.jpg,The police officers in bright yellow jackets watch the crowd .
images/3504881781_6a842e043b.jpg,A group of men are changing the shells on a cannon .
images/3504881781_6a842e043b.jpg,Group of men loading a cannon .
images/3504881781_6a842e043b.jpg,several men loading a metal cannon
images/3504881781_6a842e043b.jpg,Several people work on a machine .
images/3504881781_6a842e043b.jpg,Some men try to load what looks like a cannon .
images/3504940491_94c43792ed.jpg,"""A woman and child fly soar through the air , seated on an amusement park ride ."""
images/3504940491_94c43792ed.jpg,A young girl is on a ride at an amusement park .
images/3504940491_94c43792ed.jpg,Smiling little girl on a carnival ride .
images/3504940491_94c43792ed.jpg,There is a little girl riding a carnival ride .
images/3504940491_94c43792ed.jpg,The young girl enjoys the swing at the carnival .
images/350529848_9569a3bcbc.jpg,Dog chases ball in water .
images/350529848_9569a3bcbc.jpg,"""Two black dogs playing in surf , one grabbing a red ball off the sand ."""
images/350529848_9569a3bcbc.jpg,two black dogs race for a ball on the shore .
images/350529848_9569a3bcbc.jpg,Two dogs playing on a beach with a red ball while waves roll in .
images/350529848_9569a3bcbc.jpg,Two dogs play in the surf and one has a red ball .
images/3505657604_8899161734.jpg,Two girls in colourful clothes inside a shower enclosure .
images/3505657604_8899161734.jpg,Two girls in shorts are standing inside a shower stall .
images/3505657604_8899161734.jpg,Two girls play in the shower with their clothes on .
images/3505657604_8899161734.jpg,Two girls stand in a shower stall .
images/3505657604_8899161734.jpg,Two girls wearing colorful shirts and shorts standing in a lighted shower stall .
images/350588129_6aef7b7fe2.jpg,A black dog is leaping into a swimming pool .
images/350588129_6aef7b7fe2.jpg,A black dog jumps into a swimming pool .
images/350588129_6aef7b7fe2.jpg,A dog jumps into a pool while someone watches from the side .
images/350588129_6aef7b7fe2.jpg,Black dog jumps in pool .
images/350588129_6aef7b7fe2.jpg,There is a black dog jumping into a swimming pool .
images/3506096155_13632955e8.jpg,A dirt bike racer jumps over a slope .
images/3506096155_13632955e8.jpg,A man in a grey suit and helmet is jumping a yellow dirt bike .
images/3506096155_13632955e8.jpg,A man on a dirt bike jumps slightly as he crests a rise .
images/3506096155_13632955e8.jpg,A man rides a dirt bike over a hill .
images/3506096155_13632955e8.jpg,a motorcycle rider is slightly airborne on a motocross circuit
images/3506216254_04d119cac7.jpg,A guy wearing sunglasses is smoking .
images/3506216254_04d119cac7.jpg,A man is standing amidst a crowd of people while smoking a cigarette .
images/3506216254_04d119cac7.jpg,A young man is standing wearing a black jacket and pink shirt with a cigarette in his mouth .
images/3506216254_04d119cac7.jpg,"""A young , stubbled man in sunglasses lights a cigarette on a city street ."""
images/3506216254_04d119cac7.jpg,The scruffy young man smokes a cigarette on a busy street .
images/3506468593_7e41a6d9f1.jpg,A girl swings on a vine over water .
images/3506468593_7e41a6d9f1.jpg,A girl tries holding onto a vine so she so n't fall into the water .
images/3506468593_7e41a6d9f1.jpg,a girl wearfing pink swings over a creek .
images/3506468593_7e41a6d9f1.jpg,The girl is swinging on a rope over a small pond .
images/3506468593_7e41a6d9f1.jpg,Woman swinging above water while holding a vine .
images/3506560025_8d0f4f9ac4.jpg,A lady looks to her right and holds a mini camera .
images/3506560025_8d0f4f9ac4.jpg,A lady with curly brown hair stands in a crowd with a camera .
images/3506560025_8d0f4f9ac4.jpg,A woman holding a camera .
images/3506560025_8d0f4f9ac4.jpg,A woman stands in a crowd holding a camera .
images/3506560025_8d0f4f9ac4.jpg,The woman with a camera is looking to the side in a crowded area
images/3506607642_40037b3fbf.jpg,Two boys go after a soccer ball during a game while a goalie waits .
images/3506607642_40037b3fbf.jpg,Two boys run after a soccer ball during a game .
images/3506607642_40037b3fbf.jpg,Two opposing soccer players run toward the ball while a goalies prepares a block .
images/3506607642_40037b3fbf.jpg,two players run for the soccer ball .
images/3506607642_40037b3fbf.jpg,Two young soccer players race to the goal .
images/3506869953_802f463178.jpg,A man dressed in heavy winter clothing becomes airborne over a tire buried deep in the snow .
images/3506869953_802f463178.jpg,A man is snowboarding over a large tire buried in the deep snow .
images/3506869953_802f463178.jpg,A person in the snow jumping over a tire .
images/3506869953_802f463178.jpg,a young man in a beige jumpsuit boarding over a large tire
images/3506869953_802f463178.jpg,This person is bundled up in warm clothing and jumping over a tire half-buried in snow .
images/3507076266_8b17993fbb.jpg,A man in a brown jacket is leading a black shire horse .
images/3507076266_8b17993fbb.jpg,A man walking a large black horse .
images/3507076266_8b17993fbb.jpg,Man in brown jacket leading black horse
images/3507076266_8b17993fbb.jpg,Man leads a black show horse as crowd observes .
images/3507076266_8b17993fbb.jpg,The man is walking with a draft horse
images/3507670136_2e5f94accf.jpg,A dirt biker is taking a large jump wearing a yellow suit .
images/3507670136_2e5f94accf.jpg,A man in yellow performs a bike trick .
images/3507670136_2e5f94accf.jpg,A motocross bike is jumping through the air over a dirt track .
images/3507670136_2e5f94accf.jpg,A person wearing yellow is taking a jump on a dirt bike .
images/3507670136_2e5f94accf.jpg,The motorcycle racer in a yellow uniform is in midair .
images/3508051251_82422717b3.jpg,A homeless man is walking down the sidewalk alone .
images/3508051251_82422717b3.jpg,A man in worn and ragged clothes carries a satchel while passin a tree and trashcan .
images/3508051251_82422717b3.jpg,One old homeless guy walks by the park .
images/3508051251_82422717b3.jpg,The old man has a long white beard and a yellow and black hat .
images/3508051251_82422717b3.jpg,The old man with the white beard is walking down the street .
images/3508522093_51f6d77f45.jpg,A boy belly-surfing a skateboard into a pile of autumn leaves .
images/3508522093_51f6d77f45.jpg,A young boy falls off his skateboard into a pile of brown leaves in the road .
images/3508522093_51f6d77f45.jpg,A young skateboarder in a pile of leaves with a smile on his face .
images/3508522093_51f6d77f45.jpg,Little boy laying in a pile of leaves next to a skateboard .
images/3508522093_51f6d77f45.jpg,Young boy in green shirt rolling on a cart into a pile of leaves .
images/3508637029_89f3bdd3a2.jpg,A softball player in sunglasses tries to avoid a mishap with another player .
images/3508637029_89f3bdd3a2.jpg,Two female baseball players reach for the ball .
images/3508637029_89f3bdd3a2.jpg,Two softball players trying to catch a ball
images/3508637029_89f3bdd3a2.jpg,"""Two women playing softball , one with sunglasses on ."""
images/3508637029_89f3bdd3a2.jpg,women playing softball in uniforms .
images/3508882611_3947c0dbf5.jpg,A lady is running her dog through an agility course .
images/3508882611_3947c0dbf5.jpg,A large grey dog is jumping over a white hurdle .
images/3508882611_3947c0dbf5.jpg,A woman and a dog work through an agility course .
images/3508882611_3947c0dbf5.jpg,a woman running around a course with a grey dog jumping a railing
images/3508882611_3947c0dbf5.jpg,Trainer runs her dog through training course with green pipe
images/3509575615_653cbf01fc.jpg,A crowd is standing in front of a building while holding newspapers and holding flags .
images/3509575615_653cbf01fc.jpg,Adults and children demonstrating in a town .
images/3509575615_653cbf01fc.jpg,A group of people holding red flags and pamphlets in front of a large building .
images/3509575615_653cbf01fc.jpg,A group of people stand together holding papers and flags .
images/3509575615_653cbf01fc.jpg,People supporting a cause .
images/3509611207_7645b1d28d.jpg,a young group of girls covering her hair posing together outside of a building .
images/3509611207_7645b1d28d.jpg,There are three girls with head scarves in front of a worn down building and a family walking in the background .
images/3509611207_7645b1d28d.jpg,Three girls with head wraps carrying objects while standing on unpaved surface .
images/3509611207_7645b1d28d.jpg,Three women are walking through the street in a rural Middle-Eastern town .
images/3509611207_7645b1d28d.jpg,"""Three women with headscarfs holding packages , two smiling , one not ."""
images/3510218982_318f738b76.jpg,A boxer is practicing making hits by targeting the gloves of his partner .
images/3510218982_318f738b76.jpg,A man practices boxing
images/3510218982_318f738b76.jpg,A man practicing boxing
images/3510218982_318f738b76.jpg,A man with blue boxing gloves is throwing punches .
images/3510218982_318f738b76.jpg,An older man in boxing gloves trains .
images/3510219078_670b6b3157.jpg,A black dog and a brown and white dog running and playing .
images/3510219078_670b6b3157.jpg,A black dog chasing a brown and white dog very quickly over a lawn .
images/3510219078_670b6b3157.jpg,A black dog is chasing a brown and white dog across the grass .
images/3510219078_670b6b3157.jpg,Two dogs play in the park .
images/3510219078_670b6b3157.jpg,Two dogs run in a field .
images/3510695264_ef460fa6cc.jpg,A group of men in white hard hats inside an industrial building with one shooting a picture .
images/3510695264_ef460fa6cc.jpg,A group of people in hard hats stand and look at something while one takes a picture .
images/3510695264_ef460fa6cc.jpg,Men and women in hard-hats ; one takes a picture
images/3510695264_ef460fa6cc.jpg,"""People in hard hats are standing around , while some are taking pictures ."""
images/3510695264_ef460fa6cc.jpg,People in hard hats take pictures of something .
images/3511062827_cd87871c67.jpg,A black dog pulling on a purple object with its mouth .
images/3511062827_cd87871c67.jpg,A black dog pulls on something .
images/3511062827_cd87871c67.jpg,A dog bites purple fabric .
images/3511062827_cd87871c67.jpg,A dog playing with a purple toy .
images/3511062827_cd87871c67.jpg,The black dog is pulling on something purple with its mouth .
images/3511890331_6163612bb9.jpg,A jockey in blue gallops a chestnut horse on a dirt track past a wooden fence .
images/3511890331_6163612bb9.jpg,A jockey in blue rides a horse at a galloping pace .
images/3511890331_6163612bb9.jpg,A jockey racing a horse down a dirt track .
images/3511890331_6163612bb9.jpg,A jockey wearing a blue jacket is riding a dark brown horse in a gallop .
images/3511890331_6163612bb9.jpg,A man wearing blue rides a brown horse along a gravel path .
images/3512033659_7e8a0c2ffa.jpg,A crowd of Hindu women in headwraps .
images/3512033659_7e8a0c2ffa.jpg,A group of woman wearing scarves on their heads crowd together next to a building .
images/3512033659_7e8a0c2ffa.jpg,A street is filled with Indian people in a market .
images/3512033659_7e8a0c2ffa.jpg,Many individuals with coverings on their heads crowded together .
images/3512033659_7e8a0c2ffa.jpg,The crowds are huge as the citizens await the opening .
images/3512033861_a357bb58b6.jpg,A crowd of foreigners stand .
images/3512033861_a357bb58b6.jpg,A crowd of people surrounding a woman in white wearing sunglasses .
images/3512033861_a357bb58b6.jpg,A group of men surround a woman in a headscarf .
images/3512033861_a357bb58b6.jpg,a very large group of people standing crowded together outside .
images/3512033861_a357bb58b6.jpg,Many people have gathered in the street .
images/3512127856_18a4c7aace.jpg,A little girl in pink stands in a yellow hallway .
images/3512127856_18a4c7aace.jpg,a young girl standing alone in a hallway .
images/3512127856_18a4c7aace.jpg,A young girl wearing a pink shirt walks through an open door .
images/3512127856_18a4c7aace.jpg,The little girl in pink is standing in the doorway between the artwork on the walls .
images/3512127856_18a4c7aace.jpg,The young girl enters the room in amazement .
images/3512791890_eb065b460a.jpg,A girl and woman are posing while sitting on a carpeted staircase .
images/3512791890_eb065b460a.jpg,A smiling woman holds a smiling toddler in a yellow dress .
images/3512791890_eb065b460a.jpg,A woman and a young girl are happily sitting together .
images/3512791890_eb065b460a.jpg,A woman has her arm around a small girl and they are smiling .
images/3512791890_eb065b460a.jpg,a young girl and a woman smile for the camera .
images/3513265399_a32e8cfd18.jpg,A baseball player slides home in a non professional baseball game in an HDR photograph .
images/3513265399_a32e8cfd18.jpg,A child is sliding into home plate and the catcher is waiting .
images/3513265399_a32e8cfd18.jpg,A player is sliding into home plate with the catcher guarding it .
images/3513265399_a32e8cfd18.jpg,A runner is sliding into home while the cathcer covers the plate in a softball game .
images/3513265399_a32e8cfd18.jpg,A woman slides into home while the catcher tries to block .
images/3513362553_5fc5779e20.jpg,A baseball player in white swings for the ball as the player in brown is waiting to intercept .
images/3513362553_5fc5779e20.jpg,A baseball player punting .
images/3513362553_5fc5779e20.jpg,A baseball player swings at the ball as onlookers watch .
images/3513362553_5fc5779e20.jpg,A batter swings at a ball .
images/3513362553_5fc5779e20.jpg,A girl at bat in a softball game
images/3514019869_7de4ece2a5.jpg,a black and brown dog jumping over two white and purple stiped poles
images/3514019869_7de4ece2a5.jpg,A dog jumps over a hurdle in the grass .
images/3514019869_7de4ece2a5.jpg,A dog jumps over an obstacle .
images/3514019869_7de4ece2a5.jpg,Black and brown dog jumping over hurdle with white supports .
images/3514019869_7de4ece2a5.jpg,Dog performing during an outdoor dog show .
images/3514179514_cbc3371b92.jpg,A baseball player attempts to catch a ball while another runs towards the base .
images/3514179514_cbc3371b92.jpg,A baseball player catches the ball while the batter reaches the base .
images/3514179514_cbc3371b92.jpg,A baseman tries to catch a ball while a runner tries to make the base in a community game .
images/3514179514_cbc3371b92.jpg,An umpire in a baseball game crouches to catch a ball while an opposing team member runs to homebase .
images/3514179514_cbc3371b92.jpg,Two children are playing baseball
images/3514184232_b336414040.jpg,A baseball player is making a play nearby a large sign and boundary of the field .
images/3514184232_b336414040.jpg,a girl catches a baseball .
images/3514184232_b336414040.jpg,A ponytailed girl in a softball uniform raises her mitt in the air .
images/3514184232_b336414040.jpg,"""A woman playing softball , running to catch the ball ."""
images/3514184232_b336414040.jpg,A woman with long hair is catching a softball in a softball field .
images/3514188115_f51932ae5d.jpg,a boy and girl hold hands walking down a railroad track
images/3514188115_f51932ae5d.jpg,A boy and girl hold hands as they walk on railroad tracks .
images/3514188115_f51932ae5d.jpg,A boy in a striped shirt and a little girl in a blue dress walk hand in hand down the train track .
images/3514188115_f51932ae5d.jpg,"""Little girl and older male , holding hands and walking on train tracks ."""
images/3514188115_f51932ae5d.jpg,The little girl in the blue dress is walking with a man along a railway track .
images/3514194772_43ba471982.jpg,A brown dog in running on grass .
images/3514194772_43ba471982.jpg,A brown dog is running through the grass panting .
images/3514194772_43ba471982.jpg,A brown dog is walking on the grass .
images/3514194772_43ba471982.jpg,A brown dog with white paws is trotting through a field of green grass .
images/3514194772_43ba471982.jpg,A panting brown dog walking on the grass .
images/3514278386_de2343577e.jpg,A baseball player in a black shirt just tagged a player in a white shirt .
images/3514278386_de2343577e.jpg,A woman in a baseball uniform tags another with her mitt .
images/3514278386_de2343577e.jpg,The number ten player on the white softball team gets tagged at base by a girl on the other team .
images/3514278386_de2343577e.jpg,Two girls participate in a softball game .
images/3514278386_de2343577e.jpg,Two girls playing in a game of softball .
images/3514297698_0512623955.jpg,a black and grey dog catches a tennis ball at the beach
images/3514297698_0512623955.jpg,A dog is catching a yellow tennis ball on the beach .
images/3514297698_0512623955.jpg,A dog jumping for a tennis ball near an ocean
images/3514297698_0512623955.jpg,A dog jumps to catch a ball in the surf .
images/3514297698_0512623955.jpg,A spotted dog stands on his hind legs to catch a ball on the beach .
images/3515358125_9e1d796244.jpg,A brown dog is chasing a ball on the grass
images/3515358125_9e1d796244.jpg,"""A dog , trailing a leash , chases a tennis ball across a grassy area ."""
images/3515358125_9e1d796244.jpg,A dog with a red leash still attached chases over the grass toward a tennis ball .
images/3515358125_9e1d796244.jpg,A German shepherd dog is running toward a tennis ball .
images/3515358125_9e1d796244.jpg,A large brown dog runs after a tennis ball in a field .
images/3515451715_ac5ac04efa.jpg,A mom is pushing her two kids on the swing .
images/3515451715_ac5ac04efa.jpg,A mother pushes two children on swings at a park .
images/3515451715_ac5ac04efa.jpg,A woman pushes a child on a swing while another swinging child looks on .
images/3515451715_ac5ac04efa.jpg,A woman pushing two children on swings .
images/3515451715_ac5ac04efa.jpg,Two children on swings with a woman pushing them
images/3515665835_22e6fb1193.jpg,A dirt bike rider jumps in the air .
images/3515665835_22e6fb1193.jpg,A man performs a dirt bike stunt over the sand .
images/3515665835_22e6fb1193.jpg,a motocross bike is jumping through the air between two lines of red tape .
images/3515665835_22e6fb1193.jpg,A person on a dirt bike is in midair making a jump on a dirt track .
images/3515665835_22e6fb1193.jpg,The motocross rider jumps high in the air on his bike .
images/3515904775_f8acc5909e.jpg,A black and white dog carrying an orange ball coming out of the water .
images/3515904775_f8acc5909e.jpg,A dog comes out of the water with a ball in his mouth .
images/3515904775_f8acc5909e.jpg,A dog fetching an orange ball in the water .
images/3515904775_f8acc5909e.jpg,A dog with an orange ball in its mouth swimming .
images/3515904775_f8acc5909e.jpg,the black dog is running through the water with a red ball in its mouth .
images/3516267455_ca17cc1323.jpg,A dog in a lake .
images/3516267455_ca17cc1323.jpg,A dog running into the water .
images/3516267455_ca17cc1323.jpg,A dog runs through the water .
images/3516267455_ca17cc1323.jpg,A dog swims in the lake .
images/3516267455_ca17cc1323.jpg,A white dog jumps into natural water .
images/3516285214_59823b341e.jpg,"""A person surfs in the curl of a wave , obsured by the falling water ."""
images/3516285214_59823b341e.jpg,A person surfs through a wave as it crashes down .
images/3516285214_59823b341e.jpg,A surfer is riding in the barrel of a wave .
images/3516285214_59823b341e.jpg,Someone is surfing underneath a wave on a white surfboard .
images/3516285214_59823b341e.jpg,The large wave is crashing down over a surfer .
images/3516299821_8f0375d221.jpg,A baseball player hitting the ball
images/3516299821_8f0375d221.jpg,A girl in a uniform hitting a ball with a bat
images/3516299821_8f0375d221.jpg,A softball player in red and white swings and hits the yellow ball .
images/3516299821_8f0375d221.jpg,A softball player swinging at a pitch .
images/3516299821_8f0375d221.jpg,A teenager dressed in a baseball uniform attempting to hit a baseball during a game .
images/3516312179_f520469038.jpg,a baseball player in a red shirt and white pants is swinging the bat towards a yellow ball whilst three people look on .
images/3516312179_f520469038.jpg,A baseball player recoils from an action involving a bat while opposing team members look on .
images/3516312179_f520469038.jpg,A girl in a red and white uniform is swinging a bat .
images/3516312179_f520469038.jpg,A girl swings a bat during a softball game .
images/3516312179_f520469038.jpg,A woman swings at a softball on a playing field while other players look on .
images/3516521516_9950340b96.jpg,A soccer player kicking toward the ball with another player on the soaked ground .
images/3516521516_9950340b96.jpg,Two men playing rugby collide .
images/3516521516_9950340b96.jpg,two men playing soccer on a wet field
images/3516521516_9950340b96.jpg,"""Two men playing soccer , one on the ground holding the ball ."""
images/3516521516_9950340b96.jpg,Two players are on a wet field and one is on the ground .
images/3516653997_98ec551a67.jpg,A group of teens in gather in prom attire .
images/3516653997_98ec551a67.jpg,A man in a suit looks at a woman in a dress .
images/3516653997_98ec551a67.jpg,Man in a black suit looking at a woman in a black dress .
images/3516653997_98ec551a67.jpg,The fellow in the black suit at a formal occasion has a salmon rose in his lapel .
images/3516653997_98ec551a67.jpg,Well dressed man surrounded by women in dresses .
images/3516825206_5750824874.jpg,A laughing woman leans on the legs of a sitting man while lying on a bed of pebbles .
images/3516825206_5750824874.jpg,A woman and a barefoot man lay down on rocky terrain .
images/3516825206_5750824874.jpg,"""Laying on stones , a girl with messy hair has her head on the boy laying next to her ."""
images/3516825206_5750824874.jpg,The two people are lying in gray rocks .
images/3516825206_5750824874.jpg,"""Young man and woman stretch out on stones , packages in foreground ."""
images/3516935867_78cf63c69c.jpg,A black horse and its rider are clearing a 3 rung high jump in a competition .
images/3516935867_78cf63c69c.jpg,A horse and rider leap over a striped hurdle .
images/3516935867_78cf63c69c.jpg,A person is riding a horse as it jumps over an obstacle .
images/3516935867_78cf63c69c.jpg,A person jumping a horse over a fence .
images/3516935867_78cf63c69c.jpg,A rider and horse jumping a fence outdoors .
images/3516960094_87fb4889de.jpg,a female athlete is jumping into the sand .
images/3516960094_87fb4889de.jpg,A girl is performing the long jump with arms in the air .
images/3516960094_87fb4889de.jpg,A woman competing in a long jump competition .
images/3516960094_87fb4889de.jpg,The woman is jumping a long distance while people watch .
images/3516960094_87fb4889de.jpg,"""Woman competing in the long jump , photographed in midair ."""
images/3517023411_a8fbd15230.jpg,A biker is racing to keep up with the runners
images/3517023411_a8fbd15230.jpg,a biker rides down the street .
images/3517023411_a8fbd15230.jpg,A man on a red bicycle rides past several pedestrians .
images/3517023411_a8fbd15230.jpg,A man with something orange on his helmet riding a bike in a busy setting .
images/3517023411_a8fbd15230.jpg,Man rides on bicycle as other people walk .
images/3517040752_debec03376.jpg,A first baseman makes a catch as a runner comes up .
images/3517040752_debec03376.jpg,A person leans forward to catch a baseball while a runner comes close to the base .
images/3517040752_debec03376.jpg,Girls playing softball as one girl runs to a base and second girl reaches out her glove .
images/3517040752_debec03376.jpg,Parents watch as girls play softball in a game .
images/3517040752_debec03376.jpg,Two girls are playing softball .
images/3517056462_483ee5a914.jpg,A female softball player pitches the ball .
images/3517056462_483ee5a914.jpg,A girl in a baseball uniform getting ready to throw the ball at a game .
images/3517056462_483ee5a914.jpg,A girl wearing the number one LaFayette softball uniform is about to throw the ball .
images/3517056462_483ee5a914.jpg,Softball pitcher pitching
images/3517056462_483ee5a914.jpg,The girl is in a red jersey and pitching a softball at a game .
images/3517124784_4b4eb62a7a.jpg,A female batter misses a yellow ball while another player practices behind her .
images/3517124784_4b4eb62a7a.jpg,A female softball player hit the ball and is running towards first base .
images/3517124784_4b4eb62a7a.jpg,A female wearing a baseball uniform swinging a bat .
images/3517124784_4b4eb62a7a.jpg,A girl in a white and brown uniform swings at a softball .
images/3517124784_4b4eb62a7a.jpg,"""A woman in a brown strip is taking a swing with a baseball bat at a yellow ball , whilst another woman is waiting on the sideline ."""
images/3517127930_5dbddb45f6.jpg,A boy hits the ball at a baseball game .
images/3517127930_5dbddb45f6.jpg,A softball player 's team watches as she swings at a pitch .
images/3517127930_5dbddb45f6.jpg,batter hits a baseball
images/3517127930_5dbddb45f6.jpg,One of the members of a baseball team in brown and white is at bat .
images/3517127930_5dbddb45f6.jpg,softball player swinging at a pitch
images/3517362674_0f5296de19.jpg,A girl is blowing bubbles heavily .
images/3517362674_0f5296de19.jpg,A little girl closes her eyes and blows through a bubble wand .
images/3517362674_0f5296de19.jpg,A little girl with dark hair blowing bubbles .
images/3517362674_0f5296de19.jpg,A small girl blows on an orange bubble stick .
images/3517362674_0f5296de19.jpg,A young girl is blowing bubbles with an orange bubble wand .
images/3517466790_17c7753a1a.jpg,A bunchh of people dressed up stand around talking .
images/3517466790_17c7753a1a.jpg,A girl in a white dress looks on as other youngsters in formal attire mingle .
images/3517466790_17c7753a1a.jpg,A group of teenagers in formal wear mingle and look at each other .
images/3517466790_17c7753a1a.jpg,Crowd of people at a formal event .
images/3517466790_17c7753a1a.jpg,Teenagers wearing formal clothes stand in a group outside .
images/3518118675_5053b3f738.jpg,A man is doing a trick on public steps .
